product_lnr;"subgroup_nr";"subgroup_name"  		
4333;1501;"MELK"			
13581;2801;"ASIATISK"			
635104;0;"USPESIFISERT UNDERGRP."			
331860;6604;"BRâ•ªD SMâ”¼VARER	 Pâ”¼SMURTE"		
87407;9902;"LEKER"			
53971;6501;"BRâ•ªD	 INDUSTRIBAKT"		
61818;3101;"KRYDDERIER	 Tâ•ªRREDE"		
75805;903;"TE	 URTETE"		
88574;6904;"KAKER â•ªVRIG"			
174796;2606;"GRâ•ªNNSAKSBLANDINGER	 HERMETISK"		
332404;8904;"SMâ•ªREMIDLER"			
645004;0;"USPESIFISERT UNDERGRP."			
94202;0;"USPESIFISERT UNDERGRP."			
338111;0;"USPESIFISERT UNDERGRP."			
307625;7701;"FERDIGMAT FERSK	 Lâ•ªSVEKT/BUTIKKPAKKET"		
41540;7013;"â•ªVRIG KJâ•ªTT FERSK UBEARBEIDET"			
552013;6805;"WIENERBAKST	 BUTIKKSTEKT"		
650337;7401;"SPEKEPâ•ªLSER"			
280517;4410;"KOSMETIKK DEKORATIV"			
23840;8412;"FRISKE URTER"			
108106;8306;"â•ªVRIG FRUKT"			
89993;6101;"SKALLDYR FROSNE"			
519898;0;"USPESIFISERT UNDERGRP."			
474465;0;"USPESIFISERT UNDERGRP."			
216456;7701;"FERDIGMAT FERSK	 Lâ•ªSVEKT/BUTIKKPAKKET"		
643095;0;"USPESIFISERT UNDERGRP."			
596681;0;"USPESIFISERT UNDERGRP."			
55536;3501;"SUKKERVARER	 POSER/ESKE"		
645704;7902;"FISK FERSK	 EMBALLERT"		
22906;4999;"BEKLEDNING DIVERSE"			
304319;4204;"VASKEREDSKAPER"			
48636;4902;"UNDERTâ•ªY HERRE"			
16282;3102;"KRYDDERIER	 KONSERVERTE"		
53045;2201;"MEL OG GRYNVARER"			
240949;0;"USPESIFISERT UNDERGRP."			
463468;0;"USPESIFISERT UNDERGRP."			
431594;0;"USPESIFISERT UNDERGRP."			
62569;3509;"SMâ”¼GODT Lâ•ªSVEKT"			
412972;0;"USPESIFISERT UNDERGRP."			
32282;6901;"KAKER HELE	"
503859;0;USPESIFISERT UNDERGRP."""		
480350;7003;"SVIN FERSK UBEARBEIDET"			
437459;0;"USPESIFISERT UNDERGRP."			
644436;0;"USPESIFISERT UNDERGRP."			
98462;9904;"SPORT"			
32374;6502;"BRâ•ªD	 BUTIKKSTEKT"		
388364;8411;"SOPP"			
150033;3403;"SJOKOLADE	 KONFEKT"		
36454;8201;"SKALLDYR FERSKE"			
434571;0;"USPESIFISERT UNDERGRP."			
217677;8201;"SKALLDYR FERSKE"			
312293;2499;"ANDRE PASTAPRODUKTER"			
66018;7805;"OST KREMOST"			
283663;4902;"UNDERTâ•ªY HERRE"			
314529;3504;"LAKRIS"			
306895;0;"USPESIFISERT UNDERGRP."			
168204;0;"USPESIFISERT UNDERGRP."			
41907;9999;"Uspesifisert undergrp."			
455357;0;"USPESIFISERT UNDERGRP."			
251805;7502;"POSTEIER/PATEER"			
149744;8904;"SMâ•ªREMIDLER"			
372283;0;"USPESIFISERT UNDERGRP."			
156534;3802;"BLADER/MAGASINER/TIDSKRIFTER"			
427490;0;"USPESIFISERT UNDERGRP."			
469433;2201;"MEL OG GRYNVARER"			
322080;5101;"KJâ•ªKKENUTSTYR - DIV. REDSKAPER"			
12295;4801;"DYREARTIKLER - HUND"			
41986;8313;"Bâ•žR"			
17150;4301;"BIND/SANITETSPRODUKTER"			
1883;2611;"OLIVEN"			
256768;7401;"SPEKEPâ•ªLSER"			
369340;4401;"Sâ”¼PE	 BADEPRODUKTER"		
470391;5702;"BILPLEIE/UTSTYR"			
478453;0;"USPESIFISERT UNDERGRP."			
649351;6501;"BRâ•ªD	 INDUSTRIBAKT"		
567965;0;"USPESIFISERT UNDERGRP."			
221991;-710;"Uspesifisert undergrp."			
354074;0;"USPESIFISERT UNDERGRP."			
46401;6101;"SKALLDYR FROSNE"			
642326;5702;"BILPLEIE/UTSTYR"			
376778;3101;"KRYDDERIER	 Tâ•ªRREDE"		
587327;0;"USPESIFISERT UNDERGRP."			
565930;4410;"KOSMETIKK DEKORATIV"			
95352;3408;"SJOKOLADE	 SESONG INKL. MARSIPAN"		
274421;3402;"SJOKOLADE	 BARS"		
487993;0;"USPESIFISERT UNDERGRP."			
356356;3804;"Bâ•ªKER	 SKJâ•ªNNLITT."		
453564;0;"USPESIFISERT UNDERGRP."			
397100;0;"USPESIFISERT UNDERGRP."			
404249;0;"USPESIFISERT UNDERGRP."			
331474;8604;"BLOMSTERJORD/TORV/GJâ•ªDSEL/Nâ•žRING"			
173418;2103;"SMâ•ªRBRâ•ªDKJEKS/SALTE KJEKS"			
444853;0;"USPESIFISERT UNDERGRP."			
63778;8412;"FRISKE URTER"			
66653;7005;"SAU/LAM FERSK UBEARBEIDET"			
292178;0;"USPESIFISERT UNDERGRP."			
200859;5203;"GARN"			
27269;7702;"FERDIGMAT FERSK	 INDUSTIPAKKET"		
399863;0;"USPESIFISERT UNDERGRP."			
274853;3703;"SKRâ”¼/SNUS"			
251063;5601;"BYGGEVARER/MALING/VERKTâ•ªY"			
227097;3804;"Bâ•ªKER	 SKJâ•ªNNLITT."		
435104;0;"USPESIFISERT UNDERGRP."			
96792;6604;"BRâ•ªD SMâ”¼VARER	 Pâ”¼SMURTE"		
435256;0;"USPESIFISERT UNDERGRP."			
34901;5801;"STORFE FRYST UBEARBEIDET"			
320203;6602;"BRâ•ªD SMâ”¼VARER	 BUTIKKSTEKT"		
23832;8410;"SALAT"			
13698;2203;"SUKKER OG Sâ•ªTN./KONSERV.MIDDEL"			
188379;6501;"BRâ•ªD	 INDUSTRIBAKT"		
408212;4204;"VASKEREDSKAPER"			
223368;7702;"FERDIGMAT FERSK	 INDUSTIPAKKET"		
512295;3802;"BLADER/MAGASINER/TIDSKRIFTER"			
260637;4506;"INSEKTSMIDLER"			
344750;3002;"SAUSER	 Tâ•ªRRE"		
310605;5301;"BATTERIER"			
163832;5301;"BATTERIER"			
181101;102;"BRUS  0.36L-0.5L"			
9217;6402;"SMâ”¼VARER	 LETTSTEKT - DYPFRYST"		
7751;4499;"HYGIENEARTIKLER DIV."			
644848;3207;"KETCHUP"			
216870;6501;"BRâ•ªD	 INDUSTRIBAKT"		
554211;5911;"FERDIGMAT FRYST	 UTENLANDSKE SPESIALITETER"		
23303;8409;"GULRâ•ªTTER"			
575442;3803;"Bâ•ªKER	 BARN/UNGDOM"		
324460;3208;"SENNEP"			
159990;6403;"HAMB.BRâ•ªD	 Pâ•ªLSEBRâ•ªD	 LOMPER/LEFSER - DYPFRYST"	
311883;6001;"FISK DYPFRYST UBEARBEIDET"			
407100;3401;"SJOKOLADE	 POSER/ESKER"		
4969;3204;"MAJONES"			
565941;4410;"KOSMETIKK DEKORATIV"			
315269;8403;"â•ªVRIGE GRâ•ªNNSAKER"			
545153;7302;"GRILL/SPESIALPâ•ªLSER"			
8804;3206;"KRYDDERSAUSER"			
337821;102;"BRUS  0.36L-0.5L"			
16699;8412;"FRISKE URTER"			
556598;7013;"â•ªVRIG KJâ•ªTT FERSK UBEARBEIDET"			
255889;7502;"POSTEIER/PATEER"			
274687;6502;"BRâ•ªD	 BUTIKKSTEKT"		
29539;7801;"OST HVITOST"			
24923;7702;"FERDIGMAT FERSK	 INDUSTIPAKKET"		
93511;0;"USPESIFISERT UNDERGRP."			
298697;6101;"SKALLDYR FROSNE"			
15302;203;"â•ªL KLASSE C-D ( 2	4-May	75 VOL ALK )"	
251948;4807;"DYREMAT - KATT"			
456637;2205;"KAKEFYLL/DEIG/PYNT"			
14108;902;"TE	 VANLIG"		
291515;0;"USPESIFISERT UNDERGRP."			
437866;6301;"ISKREM OG TILBEHâ•ªR"			
187836;6501;"BRâ•ªD	 INDUSTRIBAKT"		
457916;3804;"Bâ•ªKER	 SKJâ•ªNNLITT."		
548955;2604;"Bâ•ªNNER	 HERMETISK"		
588429;8601;"BLOMSTER	 PLANTER OG TRâ•žR"		
344754;1504;"YOGHURT"			
48706;6801;"HVETEBAKST	 INDUSTRIBAKT"		
474940;4511;"RENSE-	 PUSSEMIDLER"		
333706;3502;"KARAMELLER"			
345928;3901;"VITAMINER OG MINERALER"			
292931;6301;"ISKREM OG TILBEHâ•ªR"			
649295;5504;"FILMER"			
35995;0;"USPESIFISERT UNDERGRP."			
466664;6302;"DYPFRYSTE DESSERTER EKSKL ISKREM"			
332797;3501;"SUKKERVARER	 POSER/ESKE"		
456632;1501;"MELK"			
263173;7806;"OST MUGGOST"			
255712;7502;"POSTEIER/PATEER"			
187320;102;"BRUS  0.36L-0.5L"			
20863;4705;"STEARINLYS"			
650323;7702;"FERDIGMAT FERSK	 INDUSTIPAKKET"		
445140;7002;"STORFE FERSK BEARBEIDET (SALTET/Râ•ªKT/KRYDRET/MARIN"			
457228;3702;"SIGARETTER"			
453573;0;"USPESIFISERT UNDERGRP."			
329607;4401;"Sâ”¼PE	 BADEPRODUKTER"		
1052;4702;"SERVIETTER OG DUKER ENGANGS"			
334814;6101;"SKALLDYR FROSNE"			
365117;5302;"LYSPâ•žRER/LYSKILDER"			
180294;803;"KAFFE	 FINMALT/FILTERMALT"		
55044;0;"USPESIFISERT UNDERGRP."			
335376;7702;"FERDIGMAT FERSK	 INDUSTIPAKKET"		
534236;0;"USPESIFISERT UNDERGRP."			
460585;0;"USPESIFISERT UNDERGRP."			
32319;6502;"BRâ•ªD	 BUTIKKSTEKT"		
619507;4903;"STRâ•ªMPEBUKSER DAME"			
65768;7701;"FERDIGMAT FERSK	 Lâ•ªSVEKT/BUTIKKPAKKET"		
648325;2006;"BAKVERK - LANGTIDSH."			
33741;7501;"KJâ•ªTT Pâ”¼LEGG"			
330139;0;"USPESIFISERT UNDERGRP."			
51425;6501;"BRâ•ªD	 INDUSTRIBAKT"		
20091;7502;"POSTEIER/PATEER"			
325378;6601;"BRâ•ªD SMâ”¼VARER	 INDUSTRIBAKT"		
310190;3202;"EDDIK"			
300780;6901;"KAKER HELE	"
165026;6301;ISKREM OG TILBEHâ•ªR"""		
34030;7701;"FERDIGMAT FERSK	 Lâ•ªSVEKT/BUTIKKPAKKET"		
20269;4701;"ENGANGSERVICE"			
322922;0;"USPESIFISERT UNDERGRP."			
5961;902;"TE	 VANLIG"		
281496;7005;"SAU/LAM FERSK UBEARBEIDET"			
292438;4410;"KOSMETIKK DEKORATIV"			
43424;8406;"Kâ”¼LVEKSTER"			
441275;5501;"MUSIKK	 VIDEO -OG DATAREKVISITA"		
521510;0;"USPESIFISERT UNDERGRP."			
46349;0;"USPESIFISERT UNDERGRP."			
399464;6801;"HVETEBAKST	 INDUSTRIBAKT"		
284718;4417;"Hâ”¼RPRODUKTER	 â•ªVRIG"		
587941;0;"USPESIFISERT UNDERGRP."			
260729;4411;"BALSAM"			
324694;8308;"DRUER"			
634675;0;"USPESIFISERT UNDERGRP."			
28486;7013;"â•ªVRIG KJâ•ªTT FERSK UBEARBEIDET"			
9803;1601;"SMâ•ªR	 VANLIG"		
640784;0;"USPESIFISERT UNDERGRP."			
585562;0;"USPESIFISERT UNDERGRP."			
636036;8313;"Bâ•žR"			
37430;6902;"KAKER STYKKER"			
305653;9902;"LEKER"			
31020;7901;"FISK FERSK	 UEMBALLERT"		
35296;0;"USPESIFISERT UNDERGRP."			
362116;3802;"BLADER/MAGASINER/TIDSKRIFTER"			
280870;7402;"SPEKESKINKER/SPEKEMAT"			
251415;3508;"PASTILLER OG DROPS"			
178693;3404;"SJOKOLADE	 PLATER"		
236813;7701;"FERDIGMAT FERSK	 Lâ•ªSVEKT/BUTIKKPAKKET"		
320708;0;"USPESIFISERT UNDERGRP."			
262292;7501;"KJâ•ªTT Pâ”¼LEGG"			
343021;6302;"DYPFRYSTE DESSERTER EKSKL ISKREM"			
619548;3802;"BLADER/MAGASINER/TIDSKRIFTER"			
2114;2205;"KAKEFYLL/DEIG/PYNT"			
205991;5401;"KONTORREKVISITA"			
248257;6801;"HVETEBAKST	 INDUSTRIBAKT"		
602997;0;"USPESIFISERT UNDERGRP."			
547092;2101;"Sâ•ªTE KJEKS"			
57489;6602;"BRâ•ªD SMâ”¼VARER	 BUTIKKSTEKT"		
41927;9999;"Uspesifisert undergrp."			
30644;7602;"SALATER FERSKE	 Lâ•ªSVEKT"		
33285;7501;"KJâ•ªTT Pâ”¼LEGG"			
38171;7501;"KJâ•ªTT Pâ”¼LEGG"			
305573;3802;"BLADER/MAGASINER/TIDSKRIFTER"			
336925;0;"USPESIFISERT UNDERGRP."			
293768;5823;"Hâ•ªNS FRYST UBEARBEIDET"			
302346;0;"USPESIFISERT UNDERGRP."			
45514;8308;"DRUER"			
43984;0;"USPESIFISERT UNDERGRP."			
644891;3510;"TYGGEGUMMI"			
37204;6802;"HVETEBAKST	 BUTIKKSTEKT"		
326923;6604;"BRâ•ªD SMâ”¼VARER	 Pâ”¼SMURTE"		
51579;6801;"HVETEBAKST	 INDUSTRIBAKT"		
429292;7902;"FISK FERSK	 EMBALLERT"		
207124;7003;"SVIN FERSK UBEARBEIDET"			
69455;2504;"MIDDAGSHERMETIKK	 FISK"		
335766;806;"KAFFE	 ISKAFFE"		
457587;0;"USPESIFISERT UNDERGRP."			
608406;0;"USPESIFISERT UNDERGRP."			
6943;1504;"YOGHURT"			
314091;0;"USPESIFISERT UNDERGRP."			
174720;-9490;"Uspesifisert undergrp."			
71853;7701;"FERDIGMAT FERSK	 Lâ•ªSVEKT/BUTIKKPAKKET"		
405317;802;"KAFFE	 GROVMALT/KOKEMALT"		
644718;0;"USPESIFISERT UNDERGRP."			
263950;0;"USPESIFISERT UNDERGRP."			
644198;5501;"MUSIKK	 VIDEO -OG DATAREKVISITA"		
262928;0;"USPESIFISERT UNDERGRP."			
581652;0;"USPESIFISERT UNDERGRP."			
255691;1401;"SAFTDRIKKER	 KONSENTRERTE"		
630037;3510;"TYGGEGUMMI"			
244868;8108;"SILD EMBALLERT"			
117506;6801;"HVETEBAKST	 INDUSTRIBAKT"		
506312;7001;"STORFE FERSK UBEARBEIDET"			
587315;0;"USPESIFISERT UNDERGRP."			
346709;4410;"KOSMETIKK DEKORATIV"			
463190;0;"USPESIFISERT UNDERGRP."			
317804;5102;"KJâ•ªKKENUTSTYR - PLAST"			
313149;5601;"BYGGEVARER/MALING/VERKTâ•ªY"			
285486;5101;"KJâ•ªKKENUTSTYR - DIV. REDSKAPER"			
65371;8308;"DRUER"			
325259;3201;"OLJE"			
50744;6501;"BRâ•ªD	 INDUSTRIBAKT"		
339254;5504;"FILMER"			
312328;2621;"Bâ•ªNNER/LINSER	 Tâ•ªRREDE"		
645120;0;"USPESIFISERT UNDERGRP."			
326147;5504;"FILMER"			
405749;0;"USPESIFISERT UNDERGRP."			
630452;0;"USPESIFISERT UNDERGRP."			
644378;0;"USPESIFISERT UNDERGRP."			
92996;5403;"Hâ•ªYTID -OG PARTY ARTIKLER"			
117042;5601;"BYGGEVARER/MALING/VERKTâ•ªY"			
610516;6101;"SKALLDYR FROSNE"			
251557;4403;"TANNPLEIE"			
204414;5403;"Hâ•ªYTID -OG PARTY ARTIKLER"			
234379;4807;"DYREMAT - KATT"			
73361;4903;"STRâ•ªMPEBUKSER DAME"			
68201;7701;"FERDIGMAT FERSK	 Lâ•ªSVEKT/BUTIKKPAKKET"		
36561;7901;"FISK FERSK	 UEMBALLERT"		
279977;3802;"BLADER/MAGASINER/TIDSKRIFTER"			
73074;5601;"BYGGEVARER/MALING/VERKTâ•ªY"			
125458;7005;"SAU/LAM FERSK UBEARBEIDET"			
239088;5203;"GARN"			
188671;7801;"OST HVITOST"			
216952;1902;"Sâ•ªTPâ”¼LEGG"			
267037;7004;"SVIN FERSK BEARBEIDET (SALTET/Râ•ªKT/KRYDRET/MARINER"			
576620;0;"USPESIFISERT UNDERGRP."			
28905;0;"USPESIFISERT UNDERGRP."			
340479;0;"USPESIFISERT UNDERGRP."			
211353;7399;"Pâ•ªLSER â•ªVRIG"			
346775;2618;"TOMATER	 HERMETISK"		
36686;7401;"SPEKEPâ•ªLSER"			
219337;7013;"â•ªVRIG KJâ•ªTT FERSK UBEARBEIDET"			
270338;4907;"INNERTâ•ªY BARN/BABY"			
303956;7801;"OST HVITOST"			
38111;7702;"FERDIGMAT FERSK	 INDUSTIPAKKET"		
32299;6902;"KAKER STYKKER"			
39669;0;"USPESIFISERT UNDERGRP."			
488574;-9490;"Uspesifisert undergrp."			
44175;5301;"BATTERIER"			
427523;0;"USPESIFISERT UNDERGRP."			
345803;0;"USPESIFISERT UNDERGRP."			
480131;0;"USPESIFISERT UNDERGRP."			
305808;6902;"KAKER STYKKER"			
43187;8404;"Lâ•ªK"			
221203;4604;"BAKEPAPIR"			
70337;5601;"BYGGEVARER/MALING/VERKTâ•ªY"			
211411;2208;"BAKEMIX"			
325818;3802;"BLADER/MAGASINER/TIDSKRIFTER"			
64919;5914;"FERDIGMAT FRYST	 GRâ•ªT"		
28152;7501;"KJâ•ªTT Pâ”¼LEGG"			
237400;7004;"SVIN FERSK BEARBEIDET (SALTET/Râ•ªKT/KRYDRET/MARINER"			
500766;0;"USPESIFISERT UNDERGRP."			
52073;8712;"FORKJâ•ªLELSE NESE HALS"			
505019;3101;"KRYDDERIER	 Tâ•ªRREDE"		
462519;0;"USPESIFISERT UNDERGRP."			
180980;0;"USPESIFISERT UNDERGRP."			
25545;3801;"AVISER"			
506363;3804;"Bâ•ªKER	 SKJâ•ªNNLITT."		
72358;3101;"KRYDDERIER	 Tâ•ªRREDE"		
94128;7003;"SVIN FERSK UBEARBEIDET"			
156731;8602;"BLOMSTER FRâ•ª	 Lâ•ªKER"		
211819;4910;"Uspesifisert undergrp."			
304116;8313;"Bâ•žR"			
417845;0;"USPESIFISERT UNDERGRP."			
41194;8301;"APPELSIN"			
605786;0;"USPESIFISERT UNDERGRP."			
599324;0;"USPESIFISERT UNDERGRP."			
505825;0;"USPESIFISERT UNDERGRP."			
595975;0;"USPESIFISERT UNDERGRP."			
167326;6805;"WIENERBAKST	 BUTIKKSTEKT"		
643062;6101;"SKALLDYR FROSNE"			
104377;8404;"Lâ•ªK"			
364685;203;"â•ªL KLASSE C-D ( 2	4-May	75 VOL ALK )"	
164002;7901;"FISK FERSK	 UEMBALLERT"		
470137;0;"USPESIFISERT UNDERGRP."			
348854;6904;"KAKER â•ªVRIG"			
82522;3402;"SJOKOLADE	 BARS"		
162891;307;"ALKOPOPS	 VINBASERT"		
414695;0;"USPESIFISERT UNDERGRP."			
246784;5403;"Hâ•ªYTID -OG PARTY ARTIKLER"			
602504;0;"USPESIFISERT UNDERGRP."			
541712;0;"USPESIFISERT UNDERGRP."			
404716;0;"USPESIFISERT UNDERGRP."			
437041;0;"USPESIFISERT UNDERGRP."			
303439;9912;"FISKEUTSTYR"			
83426;6902;"KAKER STYKKER"			
77305;5101;"KJâ•ªKKENUTSTYR - DIV. REDSKAPER"			
492004;0;"USPESIFISERT UNDERGRP."			
644612;0;"USPESIFISERT UNDERGRP."			
253152;0;"USPESIFISERT UNDERGRP."			
421578;0;"USPESIFISERT UNDERGRP."			
188093;6501;"BRâ•ªD	 INDUSTRIBAKT"		
356437;3802;"BLADER/MAGASINER/TIDSKRIFTER"			
212746;203;"â•ªL KLASSE C-D ( 2	4-May	75 VOL ALK )"	
300385;107;"VANN MED KULLSYRE	 SMAKSTILSATT"		
340740;0;"USPESIFISERT UNDERGRP."			
268474;203;"â•ªL KLASSE C-D ( 2	4-May	75 VOL ALK )"	
11811;1601;"SMâ•ªR	 VANLIG"		
32340;6502;"BRâ•ªD	 BUTIKKSTEKT"		
8707;4807;"DYREMAT - KATT"			
215900;3802;"BLADER/MAGASINER/TIDSKRIFTER"			
18406;4605;"FATPAPIR/PIZZAPAPIR"			
261369;5901;"FERDIGMAT FRYST	 KJâ•ªTTBASERT"		
14151;2210;"Tâ•ªRKET FRUKT"			
410323;902;"TE	 VANLIG"		
291456;3609;"POPKORN"			
10036;1504;"YOGHURT"			
4879;3301;"DESSERTER	 GELE"		
7318;4203;"OPPVASK"			
299936;7702;"FERDIGMAT FERSK	 INDUSTIPAKKET"		
294238;5101;"KJâ•ªKKENUTSTYR - DIV. REDSKAPER"			
72362;3101;"KRYDDERIER	 Tâ•ªRREDE"		
11994;7402;"SPEKESKINKER/SPEKEMAT"			
15936;1303;"NEKTAR IKKE KJâ•ªLT"			
481998;3804;"Bâ•ªKER	 SKJâ•ªNNLITT."		
317149;8410;"SALAT"			
273335;3508;"PASTILLER OG DROPS"			
6897;2901;"SUPPER"			
456019;111;"SPORT/ENERGIDRIKKER FLYTENDE"			
20846;4702;"SERVIETTER OG DUKER ENGANGS"			
123513;6501;"BRâ•ªD	 INDUSTRIBAKT"		
18790;6406;"BAKVERK	 STEKT - DYPFRYST"		
3638;4707;"FEST/SELSKAPSARTIKLER"			
162039;5601;"BYGGEVARER/MALING/VERKTâ•ªY"			
603348;3802;"BLADER/MAGASINER/TIDSKRIFTER"			
7135;4403;"TANNPLEIE"			
324147;8403;"â•ªVRIGE GRâ•ªNNSAKER"			
421;2901;"SUPPER"			
590677;7702;"FERDIGMAT FERSK	 INDUSTIPAKKET"		
10770;5403;"Hâ•ªYTID -OG PARTY ARTIKLER"			
545193;4517;"WC RENS"			
649364;6501;"BRâ•ªD	 INDUSTRIBAKT"		
547240;8601;"BLOMSTER	 PLANTER OG TRâ•žR"		
14921;2302;"RUNDKORNET RIS/GRâ•ªTRIS"			
6638;7702;"FERDIGMAT FERSK	 INDUSTIPAKKET"		
30011;7804;"OST MATLAGINGSOST"			
43162;8313;"Bâ•žR"			
649585;7003;"SVIN FERSK UBEARBEIDET"			
292003;5913;"FERDIGMAT FRYST	 PIZZA"		
3447;902;"TE	 VANLIG"		
601216;3804;"Bâ•ªKER	 SKJâ•ªNNLITT."		
180943;803;"KAFFE	 FINMALT/FILTERMALT"		
17990;3203;"DRESSING"			
5981;4414;"Hâ”¼RFARGE/TONING"			
452329;7601;"SALATER FERSKE	 INDUSTRIPAKKET"		
18730;6002;"FISK DYPFRYST BEARBEIDET/FISKEMAT"			
224057;8111;"FISKEMAT/DELIKATESSER EMBALLERT	 â•ªVRIG"		
210275;203;"â•ªL KLASSE C-D ( 2	4-May	75 VOL ALK )"	
345423;7803;"OST SMELTEOST"			
456656;6201;"GRâ•ªNNSAKER - DYPFRYST"			
324102;6401;"BRâ•ªD	 LETTSTEKT - DYPFRYST"		
317541;5403;"Hâ•ªYTID -OG PARTY ARTIKLER"			
52772;6501;"BRâ•ªD	 INDUSTRIBAKT"		
2069;4104;"BARN/BABY LEKER"			
534184;0;"USPESIFISERT UNDERGRP."			
50435;6801;"HVETEBAKST	 INDUSTRIBAKT"		
43339;8412;"FRISKE URTER"			
37775;7218;"FARSER FERSKE"			
408774;7402;"SPEKESKINKER/SPEKEMAT"			
161259;7702;"FERDIGMAT FERSK	 INDUSTIPAKKET"		
251403;2901;"SUPPER"			
359181;5501;"MUSIKK	 VIDEO -OG DATAREKVISITA"		
311968;3101;"KRYDDERIER	 Tâ•ªRREDE"		
650650;3803;"Bâ•ªKER	 BARN/UNGDOM"		
300341;8416;"TOMATER"			
84744;6802;"HVETEBAKST	 BUTIKKSTEKT"		
39296;6601;"BRâ•ªD SMâ”¼VARER	 INDUSTRIBAKT"		
34248;7701;"FERDIGMAT FERSK	 Lâ•ªSVEKT/BUTIKKPAKKET"		
30951;8001;"FISK	 BEARBEIDET UEMBALLERT"		
236152;7401;"SPEKEPâ•ªLSER"			
32253;6401;"BRâ•ªD	 LETTSTEKT - DYPFRYST"		
55036;0;"USPESIFISERT UNDERGRP."			
423091;5601;"BYGGEVARER/MALING/VERKTâ•ªY"			
407651;0;"USPESIFISERT UNDERGRP."			
213950;7003;"SVIN FERSK UBEARBEIDET"			
36743;6502;"BRâ•ªD	 BUTIKKSTEKT"		
30165;7806;"OST MUGGOST"			
344446;3404;"SJOKOLADE	 PLATER"		
72868;-1000;"Uspesifisert undergrp."			
347360;2103;"SMâ•ªRBRâ•ªDKJEKS/SALTE KJEKS"			
130281;8601;"BLOMSTER	 PLANTER OG TRâ•žR"		
47571;7101;"KYLLING FERSK	 UBEARBEIDET"		
343026;6302;"DYPFRYSTE DESSERTER EKSKL ISKREM"			
298777;6501;"BRâ•ªD	 INDUSTRIBAKT"		
33112;7001;"STORFE FERSK UBEARBEIDET"			
29404;0;"USPESIFISERT UNDERGRP."			
41509;7013;"â•ªVRIG KJâ•ªTT FERSK UBEARBEIDET"			
538584;0;"USPESIFISERT UNDERGRP."			
33837;7217;"DEIGER FERSKE"			
637956;0;"USPESIFISERT UNDERGRP."			
553471;7004;"SVIN FERSK BEARBEIDET (SALTET/Râ•ªKT/KRYDRET/MARINER"			
190668;3403;"SJOKOLADE	 KONFEKT"		
9860;1902;"Sâ•ªTPâ”¼LEGG"			
305765;6301;"ISKREM OG TILBEHâ•ªR"			
462237;0;"USPESIFISERT UNDERGRP."			
297537;0;"USPESIFISERT UNDERGRP."			
25614;1302;"JUICE KJâ•ªLT"			
274491;-9490;"Uspesifisert undergrp."			
549669;3404;"SJOKOLADE	 PLATER"		
302195;6301;"ISKREM OG TILBEHâ•ªR"			
8129;4407;"HUD OG NEGLPLEIE"			
277354;7303;"MIDDAGSPâ•ªLSER"			
301353;4410;"KOSMETIKK DEKORATIV"			
518089;0;"USPESIFISERT UNDERGRP."			
471571;1801;"FROKOSTCEREALER"			
405445;0;"USPESIFISERT UNDERGRP."			
569011;0;"USPESIFISERT UNDERGRP."			
425393;7702;"FERDIGMAT FERSK	 INDUSTIPAKKET"		
331970;7702;"FERDIGMAT FERSK	 INDUSTIPAKKET"		
334948;7501;"KJâ•ªTT Pâ”¼LEGG"			
210748;2901;"SUPPER"			
32464;8309;"MELONER"			
5460;3206;"KRYDDERSAUSER"			
30844;8001;"FISK	 BEARBEIDET UEMBALLERT"		
550088;0;"USPESIFISERT UNDERGRP."			
286412;4903;"STRâ•ªMPEBUKSER DAME"			
562778;0;"USPESIFISERT UNDERGRP."			
622262;0;"USPESIFISERT UNDERGRP."			
44628;9999;"Uspesifisert undergrp."			
72343;6101;"SKALLDYR FROSNE"			
554263;0;"USPESIFISERT UNDERGRP."			
648268;3804;"Bâ•ªKER	 SKJâ•ªNNLITT."		
55591;9103;"FASTFOOD"			
607937;0;"USPESIFISERT UNDERGRP."			
31068;8202;"SKJELL FERSKE"			
499355;0;"USPESIFISERT UNDERGRP."			
467172;2801;"ASIATISK"			
494462;0;"USPESIFISERT UNDERGRP."			
141387;5403;"Hâ•ªYTID -OG PARTY ARTIKLER"			
579375;0;"USPESIFISERT UNDERGRP."			
444263;0;"USPESIFISERT UNDERGRP."			
427315;0;"USPESIFISERT UNDERGRP."			
299767;0;"USPESIFISERT UNDERGRP."			
57520;6602;"BRâ•ªD SMâ”¼VARER	 BUTIKKSTEKT"		
5638;7801;"OST HVITOST"			
410780;3803;"Bâ•ªKER	 BARN/UNGDOM"		
307977;8904;"SMâ•ªREMIDLER"			
272167;-9490;"Uspesifisert undergrp."			
644091;0;"USPESIFISERT UNDERGRP."			
249977;3803;"Bâ•ªKER	 BARN/UNGDOM"		
45819;9202;"DRIFTSMIDLER"			
327687;0;"USPESIFISERT UNDERGRP."			
536312;0;"USPESIFISERT UNDERGRP."			
437946;0;"USPESIFISERT UNDERGRP."			
5449;7804;"OST MATLAGINGSOST"			
482519;6801;"HVETEBAKST	 INDUSTRIBAKT"		
433878;203;"â•ªL KLASSE C-D ( 2	4-May	75 VOL ALK )"	
4993;101;"BRUS  < 0.36L"			
93621;0;"USPESIFISERT UNDERGRP."			
53533;6801;"HVETEBAKST	 INDUSTRIBAKT"		
553456;3404;"SJOKOLADE	 PLATER"		
